user_id,road_user_type,gender,age,age_group,age_group_id
501,Driver,Male,58,40_to_64,4
502,Pedestrian,Male,61,40_to_64,4
503,Pedestrian,Male,80,75_or_older,6
504,Motorcycle rider,Male,22,17_to_25,2
505,Pedestrian,Male,30,26_to_39,3
506,Pedestrian,Female,29,26_to_39,3
507,Pedestrian,Male,44,40_to_64,4
508,Passenger,Female,24,17_to_25,2
509,Driver,Female,85,75_or_older,6
510,Driver,Male,47,40_to_64,4
511,Driver,Male,84,75_or_older,6
512,Passenger,Female,15,0_to_16,5
513,Driver,Male,54,40_to_64,4
514,Passenger,Male,8,0_to_16,5
515,Pedestrian,Female,81,75_or_older,6
516,Motorcycle rider,Male,36,26_to_39,3
517,Pedestrian,Male,83,75_or_older,6
518,Passenger,Male,63,40_to_64,4
519,Driver,Male,85,75_or_older,6
520,Driver,Male,46,40_to_64,4
521,Driver,Male,19,17_to_25,2
522,Driver,Female,76,75_or_older,6
523,Driver,Male,44,40_to_64,4
524,Motorcycle rider,Male,55,40_to_64,4
525,Driver,Male,73,65_to_74,1
526,Motorcycle rider,Male,57,40_to_64,4
527,Passenger,Male,49,40_to_64,4
528,Pedal cyclist,Male,57,40_to_64,4
529,Motorcycle rider,Male,29,26_to_39,3
530,Driver,Male,72,65_to_74,1
531,Driver,Male,64,40_to_64,4
532,Pedestrian,Male,81,75_or_older,6
533,Passenger,Female,33,26_to_39,3
534,Passenger,Female,56,40_to_64,4
535,Passenger,Female,21,17_to_25,2
536,Motorcycle rider,Male,35,26_to_39,3
537,Motorcycle rider,Male,63,40_to_64,4
538,Driver,Female,68,65_to_74,1
539,Driver,Male,30,26_to_39,3
540,Motorcycle rider,Male,66,65_to_74,1
541,Pedal cyclist,Male,54,40_to_64,4
542,Passenger,Female,81,75_or_older,6
543,Driver,Male,68,65_to_74,1
544,Driver,Male,45,40_to_64,4
545,Pedestrian,Male,78,75_or_older,6
546,Pedestrian,Male,27,26_to_39,3
547,Motorcycle rider,Male,68,65_to_74,1
548,Motorcycle rider,Male,36,26_to_39,3
549,Motorcycle rider,Male,22,17_to_25,2
550,Driver,Male,51,40_to_64,4
551,Driver,Male,27,26_to_39,3
552,Pedal cyclist,Male,47,40_to_64,4
553,Passenger,Male,43,40_to_64,4
554,Passenger,Male,34,26_to_39,3
555,Driver,Male,84,75_or_older,6
556,Motorcycle rider,Male,25,17_to_25,2
557,Driver,Male,22,17_to_25,2
558,Driver,Female,63,40_to_64,4
559,Driver,Male,25,17_to_25,2
560,Motorcycle rider,Male,47,40_to_64,4
561,Driver,Male,73,65_to_74,1
562,Motorcycle rider,Male,15,0_to_16,5
563,Pedestrian,Male,43,40_to_64,4
564,Motorcycle rider,Female,20,17_to_25,2
565,Driver,Male,64,40_to_64,4
566,Driver,Male,49,40_to_64,4
567,Pedestrian,Female,61,40_to_64,4
568,Motorcycle rider,Male,29,26_to_39,3
569,Passenger,Female,59,40_to_64,4
570,Driver,Male,90,75_or_older,6
571,Motorcycle rider,Male,40,40_to_64,4
572,Driver,Male,25,17_to_25,2
573,Driver,Male,60,40_to_64,4
574,Motorcycle rider,Male,54,40_to_64,4
575,Passenger,Female,63,40_to_64,4
576,Driver,Male,67,65_to_74,1
577,Pedestrian,Male,87,75_or_older,6
578,Motorcycle rider,Male,50,40_to_64,4
579,Motorcycle rider,Male,19,17_to_25,2
580,Driver,Male,19,17_to_25,2
581,Motorcycle rider,Male,33,26_to_39,3
582,Pedestrian,Female,40,40_to_64,4
583,Driver,Male,69,65_to_74,1
584,Motorcycle rider,Male,22,17_to_25,2
585,Motorcycle rider,Male,38,26_to_39,3
586,Motorcycle rider,Male,23,17_to_25,2
587,Motorcycle rider,Male,30,26_to_39,3
588,Pedestrian,Female,73,65_to_74,1
589,Driver,Male,42,40_to_64,4
590,Pedestrian,Female,43,40_to_64,4
591,Pedestrian,Male,44,40_to_64,4
592,Driver,Male,31,26_to_39,3
593,Motorcycle rider,Male,54,40_to_64,4
594,Motorcycle rider,Male,54,40_to_64,4
595,Motorcycle rider,Male,30,26_to_39,3
596,Passenger,Female,11,0_to_16,5
597,Passenger,Male,41,40_to_64,4
598,Driver,Female,68,65_to_74,1
599,Driver,Male,25,17_to_25,2
600,Pedestrian,Male,29,26_to_39,3
601,Passenger,Female,81,75_or_older,6
602,Driver,Male,54,40_to_64,4
603,Passenger,Male,84,75_or_older,6
604,Driver,Male,93,75_or_older,6
605,Driver,Female,84,75_or_older,6
606,Driver,Female,85,75_or_older,6
607,Driver,Male,61,40_to_64,4
608,Pedestrian,Male,18,17_to_25,2
609,Driver,Female,18,17_to_25,2
610,Passenger,Male,30,26_to_39,3
611,Driver,Male,65,65_to_74,1
612,Pedestrian,Female,76,75_or_older,6
613,Driver,Female,35,26_to_39,3
614,Driver,Male,20,17_to_25,2
615,Driver,Female,38,26_to_39,3
616,Driver,Male,75,75_or_older,6
617,Pedestrian,Male,74,65_to_74,1
618,Driver,Male,19,17_to_25,2
619,Driver,Female,89,75_or_older,6
620,Driver,Female,62,40_to_64,4
621,Motorcycle rider,Male,21,17_to_25,2
622,Motorcycle rider,Male,19,17_to_25,2
623,Motorcycle rider,Male,26,26_to_39,3
624,Motorcycle pillion passenger,Female,24,17_to_25,2
625,Pedestrian,Male,38,26_to_39,3
626,Passenger,Male,21,17_to_25,2
627,Driver,Male,30,26_to_39,3
628,Driver,Female,20,17_to_25,2
629,Driver,Male,21,17_to_25,2
630,Driver,Male,20,17_to_25,2
631,Driver,Female,32,26_to_39,3
632,Driver,Male,72,65_to_74,1
633,Driver,Female,79,75_or_older,6
634,Passenger,Female,24,17_to_25,2
635,Driver,Male,56,40_to_64,4
636,Driver,Female,84,75_or_older,6
637,Driver,Male,49,40_to_64,4
638,Motorcycle rider,Male,56,40_to_64,4
639,Driver,Male,19,17_to_25,2
640,Passenger,Male,22,17_to_25,2
641,Driver,Male,37,26_to_39,3
642,Driver,Male,65,65_to_74,1
643,Driver,Male,80,75_or_older,6
644,Driver,Female,56,40_to_64,4
645,Driver,Male,24,17_to_25,2
646,Passenger,Male,4,0_to_16,5
647,Motorcycle rider,Male,53,40_to_64,4
648,Driver,Male,45,40_to_64,4
649,Driver,Male,36,26_to_39,3
650,Driver,Male,74,65_to_74,1
651,Passenger,Female,32,26_to_39,3
652,Pedestrian,Male,12,0_to_16,5
653,Passenger,Female,16,0_to_16,5
654,Pedestrian,Male,76,75_or_older,6
655,Driver,Male,78,75_or_older,6
656,Passenger,Female,76,75_or_older,6
657,Passenger,Female,74,65_to_74,1
658,Driver,Male,96,75_or_older,6
659,Driver,Male,27,26_to_39,3
660,Driver,Male,61,40_to_64,4
661,Pedal cyclist,Male,76,75_or_older,6
662,Driver,Female,22,17_to_25,2
663,Pedal cyclist,Male,70,65_to_74,1
664,Driver,Male,41,40_to_64,4
665,Motorcycle rider,Male,29,26_to_39,3
666,Passenger,Female,28,26_to_39,3
667,Passenger,Female,82,75_or_older,6
668,Driver,Male,38,26_to_39,3
669,Driver,Male,83,75_or_older,6
670,Driver,Female,73,65_to_74,1
671,Driver,Male,94,75_or_older,6
672,Driver,Male,25,17_to_25,2
673,Driver,Male,23,17_to_25,2
674,Motorcycle rider,Male,30,26_to_39,3
675,Driver,Male,21,17_to_25,2
676,Motorcycle rider,Male,69,65_to_74,1
677,Driver,Male,32,26_to_39,3
678,Passenger,Female,91,75_or_older,6
679,Driver,Female,77,75_or_older,6
680,Pedal cyclist,Male,31,26_to_39,3
681,Motorcycle rider,Male,18,17_to_25,2
682,Driver,Male,60,40_to_64,4
683,Driver,Male,21,17_to_25,2
684,Passenger,Male,19,17_to_25,2
685,Driver,Male,34,26_to_39,3
686,Passenger,Female,43,40_to_64,4
687,Driver,Male,32,26_to_39,3
688,Pedestrian,Male,59,40_to_64,4
689,Pedestrian,Female,30,26_to_39,3
690,Motorcycle rider,Male,72,65_to_74,1
691,Driver,Female,76,75_or_older,6
692,Motorcycle rider,Male,58,40_to_64,4
693,Motorcycle rider,Male,46,40_to_64,4
694,Motorcycle rider,Female,67,65_to_74,1
695,Driver,Male,57,40_to_64,4
696,Driver,Female,66,65_to_74,1
697,Driver,Male,25,17_to_25,2
698,Motorcycle rider,Male,38,26_to_39,3
699,Motorcycle rider,Male,19,17_to_25,2
700,Driver,Female,51,40_to_64,4
701,Passenger,Female,41,40_to_64,4
702,Passenger,Male,25,17_to_25,2
703,Driver,Male,25,17_to_25,2
704,Driver,Male,77,75_or_older,6
705,Passenger,Male,45,40_to_64,4
706,Driver,Male,32,26_to_39,3
707,Driver,Female,49,40_to_64,4
708,Driver,Male,56,40_to_64,4
709,Driver,Male,41,40_to_64,4
710,Motorcycle pillion passenger,Female,15,0_to_16,5
711,Motorcycle rider,Male,54,40_to_64,4
712,Driver,Male,66,65_to_74,1
713,Passenger,Female,24,17_to_25,2
714,Driver,Male,77,75_or_older,6
715,Driver,Male,62,40_to_64,4
716,Pedestrian,Female,78,75_or_older,6
717,Pedestrian,Male,66,65_to_74,1
718,Driver,Male,43,40_to_64,4
719,Driver,Male,80,75_or_older,6
720,Driver,Male,58,40_to_64,4
721,Passenger,Male,87,75_or_older,6
722,Driver,Female,70,65_to_74,1
723,Pedestrian,Male,26,26_to_39,3
724,Driver,Male,29,26_to_39,3
725,Motorcycle rider,Male,19,17_to_25,2
726,Motorcycle rider,Male,28,26_to_39,3
727,Passenger,Male,68,65_to_74,1
728,Driver,Male,86,75_or_older,6
729,Passenger,Female,75,75_or_older,6
730,Passenger,Male,15,0_to_16,5
731,Driver,Male,67,65_to_74,1
732,Driver,Male,91,75_or_older,6
733,Motorcycle rider,Male,40,40_to_64,4
734,Driver,Male,79,75_or_older,6
735,Driver,Female,70,65_to_74,1
736,Driver,Male,71,65_to_74,1
737,Passenger,Male,3,0_to_16,5
738,Driver,Male,24,17_to_25,2
739,Pedestrian,Female,45,40_to_64,4
740,Driver,Male,56,40_to_64,4
741,Motorcycle rider,Male,49,40_to_64,4
742,Driver,Female,27,26_to_39,3
743,Driver,Male,77,75_or_older,6
744,Driver,Male,56,40_to_64,4
745,Driver,Male,83,75_or_older,6
746,Driver,Male,74,65_to_74,1
747,Passenger,Female,21,17_to_25,2
748,Driver,Male,76,75_or_older,6
749,Pedestrian,Female,29,26_to_39,3
750,Pedestrian,Female,18,17_to_25,2
751,Passenger,Female,21,17_to_25,2
752,Motorcycle rider,Male,59,40_to_64,4
753,Pedestrian,Male,76,75_or_older,6
754,Driver,Male,54,40_to_64,4
755,Driver,Male,50,40_to_64,4
756,Driver,Male,62,40_to_64,4
757,Driver,Male,53,40_to_64,4
758,Driver,Female,20,17_to_25,2
759,Pedestrian,Male,21,17_to_25,2
760,Motorcycle rider,Male,21,17_to_25,2
761,Driver,Male,59,40_to_64,4
762,Pedal cyclist,Male,66,65_to_74,1
763,Driver,Male,62,40_to_64,4
764,Motorcycle rider,Male,35,26_to_39,3
765,Pedal cyclist,Male,15,0_to_16,5
766,Motorcycle rider,Male,25,17_to_25,2
767,Passenger,Female,57,40_to_64,4
768,Driver,Male,32,26_to_39,3
769,Motorcycle rider,Male,58,40_to_64,4
770,Driver,Male,54,40_to_64,4
771,Driver,Male,30,26_to_39,3
772,Motorcycle rider,Male,34,26_to_39,3
773,Motorcycle rider,Female,34,26_to_39,3
774,Pedestrian,Female,83,75_or_older,6
775,Driver,Female,55,40_to_64,4
776,Passenger,Male,17,17_to_25,2
777,Pedestrian,Male,28,26_to_39,3
778,Motorcycle rider,Male,73,65_to_74,1
779,Driver,Male,67,65_to_74,1
780,Motorcycle rider,Male,57,40_to_64,4
781,Passenger,Female,24,17_to_25,2
782,Motorcycle rider,Male,43,40_to_64,4
783,Driver,Male,62,40_to_64,4
784,Passenger,Female,54,40_to_64,4
785,Motorcycle rider,Male,32,26_to_39,3
786,Motorcycle rider,Male,20,17_to_25,2
787,Pedestrian,Male,35,26_to_39,3
788,Driver,Female,39,26_to_39,3
789,Driver,Male,45,40_to_64,4
790,Driver,Male,29,26_to_39,3
791,Motorcycle rider,Male,49,40_to_64,4
792,Pedestrian,Male,72,65_to_74,1
793,Pedestrian,Male,42,40_to_64,4
794,Pedestrian,Female,76,75_or_older,6
795,Motorcycle rider,Male,68,65_to_74,1
796,Motorcycle rider,Male,77,75_or_older,6
797,Driver,Female,69,65_to_74,1
798,Driver,Male,84,75_or_older,6
799,Motorcycle rider,Male,20,17_to_25,2
800,Passenger,Male,84,75_or_older,6
801,Driver,Male,70,65_to_74,1
802,Motorcycle rider,Female,41,40_to_64,4
803,Driver,Male,56,40_to_64,4
804,Driver,Male,20,17_to_25,2
805,Passenger,Female,20,17_to_25,2
806,Pedestrian,Male,17,17_to_25,2
807,Pedestrian,Male,80,75_or_older,6
808,Driver,Male,21,17_to_25,2
809,Driver,Male,34,26_to_39,3
810,Driver,Male,19,17_to_25,2
811,Pedal cyclist,Male,49,40_to_64,4
812,Driver,Male,53,40_to_64,4
813,Driver,Female,33,26_to_39,3
814,Driver,Male,62,40_to_64,4
815,Pedestrian,Male,31,26_to_39,3
816,Pedestrian,Male,73,65_to_74,1
817,Driver,Male,21,17_to_25,2
818,Pedestrian,Male,20,17_to_25,2
819,Pedal cyclist,Female,36,26_to_39,3
820,Pedestrian,Male,51,40_to_64,4
821,Driver,Male,42,40_to_64,4
822,Pedestrian,Male,64,40_to_64,4
823,Passenger,Female,23,17_to_25,2
824,Passenger,Female,19,17_to_25,2
825,Driver,Male,73,65_to_74,1
826,Driver,Male,19,17_to_25,2
827,Motorcycle rider,Male,42,40_to_64,4
828,Pedestrian,Male,87,75_or_older,6
829,Motorcycle rider,Male,60,40_to_64,4
830,Driver,Male,91,75_or_older,6
831,Passenger,Male,43,40_to_64,4
832,Driver,Female,47,40_to_64,4
833,Pedestrian,Male,62,40_to_64,4
834,Pedestrian,Male,12,0_to_16,5
835,Driver,Male,82,75_or_older,6
836,Motorcycle rider,Male,18,17_to_25,2
837,Motorcycle rider,Male,19,17_to_25,2
838,Passenger,Female,47,40_to_64,4
839,Driver,Male,29,26_to_39,3
840,Motorcycle rider,Male,27,26_to_39,3
841,Passenger,Female,70,65_to_74,1
842,Driver,Female,40,40_to_64,4
843,Pedal cyclist,Male,76,75_or_older,6
844,Driver,Male,69,65_to_74,1
845,Motorcycle rider,Male,20,17_to_25,2
846,Driver,Female,31,26_to_39,3
847,Driver,Male,83,75_or_older,6
848,Driver,Male,19,17_to_25,2
849,Passenger,Female,34,26_to_39,3
850,Driver,Male,32,26_to_39,3
851,Pedal cyclist,Female,30,26_to_39,3
852,Passenger,Male,42,40_to_64,4
853,Driver,Male,36,26_to_39,3
854,Passenger,Male,50,40_to_64,4
855,Passenger,Female,24,17_to_25,2
856,Motorcycle rider,Male,37,26_to_39,3
857,Driver,Male,28,26_to_39,3
858,Pedal cyclist,Male,58,40_to_64,4
859,Motorcycle rider,Male,54,40_to_64,4
860,Motorcycle rider,Male,46,40_to_64,4
861,Motorcycle rider,Male,56,40_to_64,4
862,Motorcycle rider,Male,61,40_to_64,4
863,Motorcycle rider,Male,78,75_or_older,6
864,Motorcycle rider,Female,53,40_to_64,4
865,Driver,Male,27,26_to_39,3
866,Passenger,Female,27,26_to_39,3
867,Driver,Male,41,40_to_64,4
868,Motorcycle rider,Male,19,17_to_25,2
869,Pedestrian,Male,27,26_to_39,3
870,Driver,Male,48,40_to_64,4
871,Driver,Male,32,26_to_39,3
872,Motorcycle rider,Male,63,40_to_64,4
873,Driver,Male,66,65_to_74,1
874,Motorcycle rider,Male,32,26_to_39,3
875,Motorcycle rider,Male,69,65_to_74,1
876,Pedestrian,Female,93,75_or_older,6
877,Passenger,Male,30,26_to_39,3
878,Motorcycle rider,Male,72,65_to_74,1
879,Motorcycle rider,Male,48,40_to_64,4
880,Motorcycle rider,Male,42,40_to_64,4
881,Driver,Male,51,40_to_64,4
882,Motorcycle rider,Male,27,26_to_39,3
883,Driver,Female,28,26_to_39,3
884,Driver,Female,72,65_to_74,1
885,Motorcycle rider,Male,20,17_to_25,2
886,Motorcycle rider,Male,61,40_to_64,4
887,Driver,Male,43,40_to_64,4
888,Passenger,Female,16,0_to_16,5
889,Driver,Female,39,26_to_39,3
890,Motorcycle rider,Male,37,26_to_39,3
891,Motorcycle rider,Male,31,26_to_39,3
892,Pedestrian,Female,55,40_to_64,4
893,Driver,Male,51,40_to_64,4
894,Driver,Female,42,40_to_64,4
895,Driver,Male,29,26_to_39,3
896,Driver,Male,36,26_to_39,3
897,Motorcycle rider,Male,35,26_to_39,3
898,Passenger,Female,15,0_to_16,5
899,Driver,Male,64,40_to_64,4
900,Motorcycle rider,Male,38,26_to_39,3
901,Driver,Male,54,40_to_64,4
902,Pedestrian,Female,3,0_to_16,5
903,Driver,Female,32,26_to_39,3
904,Driver,Male,17,17_to_25,2
905,Driver,Female,21,17_to_25,2
906,Driver,Male,38,26_to_39,3
907,Motorcycle rider,Male,24,17_to_25,2
908,Driver,Female,47,40_to_64,4
909,Driver,Male,55,40_to_64,4
910,Passenger,Male,58,40_to_64,4
911,Driver,Female,56,40_to_64,4
912,Passenger,Male,9,0_to_16,5
913,Motorcycle rider,Male,23,17_to_25,2
914,Pedestrian,Female,1,0_to_16,5
915,Driver,Male,26,26_to_39,3
916,Passenger,Female,79,75_or_older,6
917,Pedestrian,Male,32,26_to_39,3
918,Motorcycle rider,Male,19,17_to_25,2
919,Pedestrian,Male,30,26_to_39,3
920,Driver,Male,46,40_to_64,4
921,Driver,Male,76,75_or_older,6
922,Driver,Male,31,26_to_39,3
923,Driver,Male,29,26_to_39,3
924,Passenger,Female,50,40_to_64,4
925,Driver,Male,71,65_to_74,1
926,Motorcycle rider,Male,41,40_to_64,4
927,Passenger,Male,17,17_to_25,2
928,Passenger,Male,17,17_to_25,2
929,Pedestrian,Male,16,0_to_16,5
930,Passenger,Female,81,75_or_older,6
931,Motorcycle rider,Male,59,40_to_64,4
932,Motorcycle rider,Male,30,26_to_39,3
933,Driver,Male,32,26_to_39,3
934,Driver,Male,21,17_to_25,2
935,Passenger,Female,90,75_or_older,6
936,Driver,Male,29,26_to_39,3
937,Pedestrian,Female,63,40_to_64,4
938,Driver,Female,51,40_to_64,4
939,Passenger,Female,26,26_to_39,3
940,Passenger,Male,11,0_to_16,5
941,Motorcycle rider,Male,20,17_to_25,2
942,Driver,Female,19,17_to_25,2
943,Driver,Female,70,65_to_74,1
944,Driver,Male,33,26_to_39,3
945,Motorcycle pillion passenger,Female,23,17_to_25,2
946,Driver,Male,41,40_to_64,4
947,Motorcycle rider,Male,38,26_to_39,3
948,Motorcycle rider,Male,66,65_to_74,1
949,Motorcycle rider,Male,37,26_to_39,3
950,Driver,Male,52,40_to_64,4
951,Pedestrian,Female,69,65_to_74,1
952,Driver,Male,22,17_to_25,2
953,Driver,Male,61,40_to_64,4
954,Pedestrian,Male,80,75_or_older,6
955,Motorcycle rider,Male,52,40_to_64,4
956,Driver,Male,83,75_or_older,6
957,Driver,Male,62,40_to_64,4
958,Driver,Female,65,65_to_74,1
959,Passenger,Male,43,40_to_64,4
960,Driver,Male,37,26_to_39,3
961,Driver,Male,54,40_to_64,4
962,Driver,Male,88,75_or_older,6
963,Driver,Female,80,75_or_older,6
964,Driver,Male,88,75_or_older,6
965,Driver,Male,29,26_to_39,3
966,Driver,Male,20,17_to_25,2
967,Driver,Male,74,65_to_74,1
968,Pedal cyclist,Male,64,40_to_64,4
969,Driver,Female,90,75_or_older,6
970,Driver,Male,87,75_or_older,6
971,Pedestrian,Male,91,75_or_older,6
972,Pedestrian,Male,65,65_to_74,1
973,Motorcycle rider,Male,27,26_to_39,3
974,Driver,Male,65,65_to_74,1
975,Driver,Female,19,17_to_25,2
976,Motorcycle rider,Male,61,40_to_64,4
977,Driver,Male,48,40_to_64,4
978,Passenger,Female,12,0_to_16,5
979,Pedestrian,Female,49,40_to_64,4
980,Driver,Male,70,65_to_74,1
981,Driver,Male,22,17_to_25,2
982,Passenger,Male,19,17_to_25,2
983,Motorcycle rider,Male,37,26_to_39,3
984,Pedestrian,Male,37,26_to_39,3
985,Motorcycle rider,Male,43,40_to_64,4
986,Motorcycle rider,Male,42,40_to_64,4
987,Driver,Male,74,65_to_74,1
988,Motorcycle rider,Male,77,75_or_older,6
989,Passenger,Female,11,0_to_16,5
990,Driver,Male,49,40_to_64,4
991,Driver,Male,42,40_to_64,4
992,Driver,Female,51,40_to_64,4
993,Pedestrian,Female,43,40_to_64,4
994,Driver,Male,63,40_to_64,4
995,Driver,Male,27,26_to_39,3
996,Passenger,Female,48,40_to_64,4
997,Driver,Male,28,26_to_39,3
998,Driver,Male,18,17_to_25,2
999,Driver,Male,48,40_to_64,4
1000,Driver,Male,56,40_to_64,4
1001,Pedestrian,Male,64,40_to_64,4
1002,Driver,Male,59,40_to_64,4
1003,Driver,Male,30,26_to_39,3
1004,Passenger,Male,29,26_to_39,3
1005,Driver,Male,67,65_to_74,1
1006,Passenger,Female,80,75_or_older,6
1007,Driver,Male,59,40_to_64,4
1008,Driver,Female,25,17_to_25,2
1009,Driver,Male,31,26_to_39,3
1010,Driver,Male,26,26_to_39,3
1011,Motorcycle rider,Male,27,26_to_39,3
1012,Motorcycle rider,Male,26,26_to_39,3
1013,Motorcycle rider,Male,55,40_to_64,4
1014,Driver,Male,40,40_to_64,4
1015,Passenger,Female,38,26_to_39,3
1016,Driver,Male,49,40_to_64,4
1017,Driver,Male,41,40_to_64,4
1018,Driver,Male,44,40_to_64,4
1019,Motorcycle rider,Male,17,17_to_25,2
1020,Passenger,Male,24,17_to_25,2
1021,Driver,Male,29,26_to_39,3
1022,Motorcycle rider,Male,31,26_to_39,3
1023,Passenger,Female,89,75_or_older,6
1024,Driver,Male,41,40_to_64,4
1025,Driver,Male,20,17_to_25,2
1026,Driver,Male,71,65_to_74,1
1027,Pedestrian,Female,32,26_to_39,3
1028,Passenger,Female,18,17_to_25,2
1029,Driver,Male,18,17_to_25,2
1030,Passenger,Male,23,17_to_25,2
1031,Passenger,Male,84,75_or_older,6
1032,Driver,Male,58,40_to_64,4
1033,Motorcycle rider,Male,65,65_to_74,1
1034,Pedestrian,Female,92,75_or_older,6
1035,Passenger,Male,57,40_to_64,4
1036,Driver,Male,48,40_to_64,4
1037,Pedestrian,Male,2,0_to_16,5
1038,Driver,Male,87,75_or_older,6
1039,Motorcycle rider,Male,37,26_to_39,3
1040,Motorcycle rider,Male,73,65_to_74,1
1041,Passenger,Male,16,0_to_16,5
1042,Driver,Male,35,26_to_39,3
1043,Motorcycle rider,Male,24,17_to_25,2
1044,Pedestrian,Male,79,75_or_older,6
1045,Driver,Female,20,17_to_25,2
1046,Driver,Female,38,26_to_39,3
1047,Driver,Male,32,26_to_39,3
1048,Motorcycle rider,Male,65,65_to_74,1
1049,Motorcycle rider,Male,55,40_to_64,4
1050,Motorcycle rider,Male,85,75_or_older,6
1051,Motorcycle rider,Male,39,26_to_39,3
1052,Motorcycle rider,Male,47,40_to_64,4
1053,Driver,Male,75,75_or_older,6
1054,Driver,Female,85,75_or_older,6
1055,Driver,Male,73,65_to_74,1
1056,Passenger,Male,18,17_to_25,2
1057,Motorcycle rider,Male,23,17_to_25,2
1058,Driver,Female,41,40_to_64,4
1059,Driver,Male,31,26_to_39,3
1060,Motorcycle rider,Male,77,75_or_older,6
1061,Driver,Male,84,75_or_older,6
1062,Driver,Female,54,40_to_64,4
1063,Passenger,Female,62,40_to_64,4
1064,Pedestrian,Male,72,65_to_74,1
1065,Passenger,Male,21,17_to_25,2
1066,Driver,Male,24,17_to_25,2
1067,Driver,Male,70,65_to_74,1
1068,Driver,Male,70,65_to_74,1
1069,Passenger,Male,27,26_to_39,3
1070,Passenger,Female,25,17_to_25,2
1071,Passenger,Female,24,17_to_25,2
1072,Pedal cyclist,Male,53,40_to_64,4
1073,Driver,Male,62,40_to_64,4
1074,Driver,Male,30,26_to_39,3
1075,Pedestrian,Male,7,0_to_16,5
1076,Motorcycle rider,Male,52,40_to_64,4
1077,Motorcycle rider,Male,37,26_to_39,3
1078,Driver,Male,25,17_to_25,2
1079,Motorcycle rider,Male,36,26_to_39,3
1080,Passenger,Male,26,26_to_39,3
1081,Passenger,Male,19,17_to_25,2
1082,Passenger,Female,85,75_or_older,6
1083,Driver,Male,57,40_to_64,4
1084,Driver,Female,67,65_to_74,1
1085,Driver,Male,61,40_to_64,4
1086,Pedestrian,Male,18,17_to_25,2
1087,Pedestrian,Male,66,65_to_74,1
1088,Driver,Female,62,40_to_64,4
1089,Motorcycle rider,Male,24,17_to_25,2
1090,Passenger,Male,14,0_to_16,5
1091,Passenger,Male,14,0_to_16,5
1092,Driver,Male,40,40_to_64,4
1093,Driver,Male,30,26_to_39,3
1094,Pedestrian,Male,63,40_to_64,4
1095,Motorcycle rider,Male,31,26_to_39,3
1096,Driver,Male,39,26_to_39,3
1097,Pedestrian,Male,85,75_or_older,6
1098,Driver,Male,35,26_to_39,3
1099,Driver,Female,19,17_to_25,2
1100,Passenger,Male,14,0_to_16,5
1101,Driver,Male,15,0_to_16,5
1102,Motorcycle rider,Male,54,40_to_64,4
1103,Passenger,Female,65,65_to_74,1
1104,Driver,Male,77,75_or_older,6
1105,Motorcycle rider,Female,65,65_to_74,1
1106,Pedestrian,Female,83,75_or_older,6
1107,Motorcycle rider,Male,32,26_to_39,3
1108,Passenger,Male,38,26_to_39,3
1109,Passenger,Male,25,17_to_25,2
1110,Pedestrian,Male,62,40_to_64,4
1111,Motorcycle rider,Male,62,40_to_64,4
1112,Motorcycle rider,Male,82,75_or_older,6
1113,Motorcycle rider,Male,58,40_to_64,4
1114,Pedal cyclist,Male,37,26_to_39,3
1115,Motorcycle rider,Male,45,40_to_64,4
1116,Driver,Female,30,26_to_39,3
1117,Driver,Male,24,17_to_25,2
1118,Driver,Male,26,26_to_39,3
1119,Driver,Male,60,40_to_64,4
1120,Passenger,Female,20,17_to_25,2
1121,Driver,Male,39,26_to_39,3
1122,Driver,Male,57,40_to_64,4
1123,Driver,Male,49,40_to_64,4
1124,Driver,Male,28,26_to_39,3
1125,Driver,Male,69,65_to_74,1
1126,Driver,Male,55,40_to_64,4
1127,Driver,Male,69,65_to_74,1
1128,Driver,Male,47,40_to_64,4
1129,Motorcycle rider,Male,34,26_to_39,3
1130,Driver,Male,18,17_to_25,2
1131,Motorcycle rider,Male,75,75_or_older,6
1132,Driver,Male,73,65_to_74,1
1133,Pedestrian,Female,70,65_to_74,1
1134,Pedestrian,Male,65,65_to_74,1
