vehicle_id,crash_id,bus_flag,heavy_rigid_flag,articulated_flag,State,vehicle_type
705,20243125,False,False,False,QLD,Other
706,20243134,False,False,False,QLD,Other
707,20242239,False,False,False,VIC,Other
708,20241232,False,False,False,NSW,Other
709,20241061,False,False,False,NSW,Other
710,20244056,False,False,False,SA,Other
711,20242039,False,False,False,VIC,Other
712,20241182,False,False,False,NSW,Other
713,20241044,False,False,False,NSW,Other
714,20242131,False,False,False,VIC,Other
715,20244031,False,False,False,SA,Other
716,20242059,False,False,False,VIC,Other
717,20242033,False,False,False,VIC,Other
718,20241207,False,False,False,NSW,Other
719,20243033,False,False,False,QLD,Other
720,20242159,False,False,False,VIC,Other
721,20243177,False,False,False,QLD,Other
722,20243241,False,False,False,QLD,Other
723,20243132,False,False,False,QLD,Other
724,20243159,False,False,False,QLD,Other
725,20242072,False,False,False,VIC,Other
726,20243028,False,False,False,QLD,Other
727,20243105,False,False,False,QLD,Other
728,20242258,False,False,True,VIC,Articulated Truck
729,20241007,False,False,False,NSW,Other
730,20241227,False,False,False,NSW,Other
731,20243130,False,False,False,QLD,Other
732,20242065,False,True,False,VIC,Heavy Rigid Truck
733,20243259,False,False,False,QLD,Other
734,20244052,False,False,False,SA,Other
735,20242247,False,False,False,VIC,Other
736,20241093,False,False,False,NSW,Other
737,20241276,False,False,False,NSW,Other
738,20242208,False,False,False,VIC,Other
739,20241157,False,False,False,NSW,Other
740,20244065,False,False,False,SA,Other
741,20242054,False,False,True,VIC,Articulated Truck
742,20242221,False,True,False,VIC,Heavy Rigid Truck
743,20242197,False,False,False,VIC,Other
744,20241075,False,False,True,NSW,Articulated Truck
745,20241279,False,False,False,NSW,Other
746,20243095,False,False,False,QLD,Other
747,20243272,False,False,False,QLD,Other
748,20243027,False,False,False,QLD,Other
749,20248001,False,False,False,ACT,Other
750,20242228,False,False,False,VIC,Other
751,20242105,False,False,False,VIC,Other
752,20241069,False,False,False,NSW,Other
753,20244074,False,False,False,SA,Other
754,20244008,False,False,False,SA,Other
755,20243100,False,False,False,QLD,Other
756,20241122,False,False,False,NSW,Other
757,20244064,False,False,False,SA,Other
758,20243138,False,False,False,QLD,Other
759,20241141,False,False,False,NSW,Other
760,20241244,False,True,False,NSW,Heavy Rigid Truck
761,20242236,False,False,False,VIC,Other
762,20242195,False,False,False,VIC,Other
763,20242010,False,False,False,VIC,Other
764,20242205,False,False,False,VIC,Other
765,20244002,False,False,False,SA,Other
766,20242041,False,False,False,VIC,Other
767,20242084,False,False,False,VIC,Other
768,20243230,False,False,True,QLD,Articulated Truck
769,20241114,False,False,False,NSW,Other
770,20243068,False,False,False,QLD,Other
771,20243099,False,False,False,QLD,Other
772,20242145,False,False,False,VIC,Other
773,20243062,False,True,False,QLD,Heavy Rigid Truck
774,20244048,False,False,False,SA,Other
775,20241112,False,False,False,NSW,Other
776,20243047,False,False,False,QLD,Other
777,20242198,False,False,False,VIC,Other
778,20243202,False,False,False,QLD,Other
779,20244029,False,False,False,SA,Other
780,20241185,False,False,False,NSW,Other
781,20242153,False,False,False,VIC,Other
782,20243257,False,False,False,QLD,Other
783,20243149,False,False,False,QLD,Other
784,20242202,False,False,False,VIC,Other
785,20243245,False,False,False,QLD,Other
786,20244004,False,False,False,SA,Other
787,20241123,False,False,False,NSW,Other
788,20242222,False,False,False,VIC,Other
789,20242248,False,False,False,VIC,Other
790,20241213,False,False,False,NSW,Other
791,20242220,False,False,False,VIC,Other
792,20242047,False,False,False,VIC,Other
793,20243270,False,False,False,QLD,Other
794,20241121,False,False,True,NSW,Articulated Truck
795,20243016,False,False,True,QLD,Articulated Truck
796,20241038,False,False,False,NSW,Other
797,20243200,False,False,False,QLD,Other
798,20243039,False,False,False,QLD,Other
799,20242246,False,False,False,VIC,Other
800,20242063,False,False,False,VIC,Other
801,20243180,False,False,False,QLD,Other
802,20241297,False,False,False,NSW,Other
803,20243059,False,False,False,QLD,Other
804,20242242,False,False,False,VIC,Other
805,20242091,False,False,False,VIC,Other
806,20243077,False,False,False,QLD,Other
807,20244038,False,False,False,SA,Other
808,20243136,False,False,False,QLD,Other
809,20243211,False,False,False,QLD,Other
810,20241270,False,False,False,NSW,Other
811,20241225,False,False,True,NSW,Articulated Truck
812,20241084,False,False,True,NSW,Articulated Truck
813,20243050,False,False,False,QLD,Other
814,20243216,False,False,False,QLD,Other
815,20242190,False,True,False,VIC,Heavy Rigid Truck
816,20243115,False,False,False,QLD,Other
817,20242116,False,False,False,VIC,Other
818,20241129,False,True,True,NSW,Heavy Rigid Truck
819,20244076,False,False,False,SA,Other
820,20243141,False,False,False,QLD,Other
821,20241095,False,False,False,NSW,Other
822,20242082,False,False,False,VIC,Other
823,20241090,False,False,False,NSW,Other
824,20241113,False,False,False,NSW,Other
825,20243258,False,False,False,QLD,Other
826,20244053,False,False,False,SA,Other
827,20241064,False,False,True,NSW,Articulated Truck
828,20243175,False,False,False,QLD,Other
829,20243183,False,False,False,QLD,Other
830,20241049,False,False,False,NSW,Other
831,20241242,False,True,False,NSW,Heavy Rigid Truck
832,20241144,False,False,False,NSW,Other
833,20243262,False,False,False,QLD,Other
834,20241001,False,False,True,NSW,Articulated Truck
835,20242231,False,False,False,VIC,Other
836,20241018,False,False,False,NSW,Other
837,20241105,False,False,False,NSW,Other
838,20241282,False,False,False,NSW,Other
839,20243204,False,False,False,QLD,Other
840,20243224,False,False,False,QLD,Other
841,20243179,False,False,False,QLD,Other
842,20241192,False,False,False,NSW,Other
843,20241026,False,False,False,NSW,Other
844,20241067,False,False,False,NSW,Other
845,20242001,False,False,False,VIC,Other
846,20243013,False,False,False,QLD,Other
847,20241191,False,False,True,NSW,Articulated Truck
848,20242031,False,False,False,VIC,Other
849,20241117,False,False,False,NSW,Other
850,20246020,False,False,False,TAS,Other
851,20241012,False,False,False,NSW,Other
852,20242263,False,False,False,VIC,Other
853,20242038,False,False,False,VIC,Other
854,20246005,False,False,False,TAS,Other
855,20244030,False,False,False,SA,Other
856,20242061,False,False,False,VIC,Other
857,20244036,False,False,False,SA,Other
858,20242134,False,False,False,VIC,Other
859,20243060,False,False,False,QLD,Other
860,20242002,False,False,False,VIC,Other
861,20243057,False,False,False,QLD,Other
862,20243166,False,False,False,QLD,Other
863,20242203,False,False,False,VIC,Other
864,20243196,False,False,False,QLD,Other
865,20241214,False,True,False,NSW,Heavy Rigid Truck
866,20242083,False,False,False,VIC,Other
867,20241272,False,True,False,NSW,Heavy Rigid Truck
868,20241104,False,False,False,NSW,Other
869,20243182,False,False,False,QLD,Other
870,20242180,False,True,False,VIC,Heavy Rigid Truck
871,20242126,False,False,False,VIC,Other
872,20241023,False,False,False,NSW,Other
873,20243065,False,False,False,QLD,Other
874,20243083,False,False,False,QLD,Other
875,20244070,False,False,False,SA,Other
876,20243048,False,False,False,QLD,Other
877,20241280,False,False,True,NSW,Articulated Truck
878,20242118,False,False,False,VIC,Other
879,20241193,False,False,True,NSW,Articulated Truck
880,20242150,False,False,False,VIC,Other
881,20241239,False,False,False,NSW,Other
882,20242111,False,False,False,VIC,Other
883,20243255,False,False,False,QLD,Other
884,20241033,False,False,False,NSW,Other
885,20241288,False,False,False,NSW,Other
886,20243012,False,False,False,QLD,Other
887,20241164,False,False,False,NSW,Other
888,20243250,False,False,False,QLD,Other
889,20242076,False,False,False,VIC,Other
890,20241099,False,False,False,NSW,Other
891,20243052,False,False,False,QLD,Other
892,20241015,False,False,False,NSW,Other
893,20243219,False,False,True,QLD,Articulated Truck
894,20241184,False,False,False,NSW,Other
895,20241284,False,False,False,NSW,Other
896,20242218,False,False,False,VIC,Other
897,20241008,False,False,False,NSW,Other
898,20244075,False,False,False,SA,Other
899,20242147,False,False,False,VIC,Other
900,20248010,False,False,False,ACT,Other
901,20234108,False,False,False,SA,Other
902,20234099,False,False,False,SA,Other
903,20233145,False,False,True,QLD,Articulated Truck
904,20236026,False,False,False,TAS,Other
905,20233259,False,False,False,QLD,Other
906,20236028,False,False,False,TAS,Other
907,20231088,False,False,False,NSW,Other
908,20231189,False,False,True,NSW,Articulated Truck
909,20232156,False,False,False,VIC,Other
910,20233100,False,False,False,QLD,Other
911,20231103,False,False,False,NSW,Other
912,20232192,False,False,True,VIC,Articulated Truck
913,20233056,False,False,False,QLD,Other
914,20231091,False,False,True,NSW,Articulated Truck
915,20232211,False,False,False,VIC,Other
916,20231104,False,False,False,NSW,Other
917,20231155,False,False,False,NSW,Other
918,20232098,False,False,True,VIC,Articulated Truck
919,20232128,False,False,True,VIC,Articulated Truck
920,20233085,False,False,False,QLD,Other
921,20234027,False,False,False,SA,Other
922,20232061,False,False,True,VIC,Articulated Truck
923,20234033,False,False,False,SA,Other
924,20232044,False,False,False,VIC,Other
925,20232250,False,False,False,VIC,Other
926,20233231,False,False,False,QLD,Other
927,20231020,False,False,False,NSW,Other
928,20231115,False,False,False,NSW,Other
929,20231038,False,False,False,NSW,Other
930,20231108,False,False,False,NSW,Other
931,20231281,False,False,False,NSW,Other
932,20233078,False,False,False,QLD,Other
933,20231261,False,False,False,NSW,Other
934,20233258,False,False,False,QLD,Other
935,20236009,False,False,False,TAS,Other
936,20232237,False,False,False,VIC,Other
937,20232188,False,False,False,VIC,Other
938,20233165,False,False,False,QLD,Other
939,20231098,False,False,False,NSW,Other
940,20234029,False,False,False,SA,Other
941,20231102,False,False,False,NSW,Other
942,20231198,False,False,False,NSW,Other
943,20231129,False,False,False,NSW,Other
944,20231231,False,False,False,NSW,Other
945,20233120,False,False,False,QLD,Other
946,20232196,False,False,False,VIC,Other
947,20234053,False,False,False,SA,Other
948,20232240,False,False,False,VIC,Other
949,20231095,False,False,False,NSW,Other
950,20232119,False,False,False,VIC,Other
951,20232243,False,False,False,VIC,Other
952,20234042,False,False,False,SA,Other
953,20232067,False,False,False,VIC,Other
954,20234079,False,False,False,SA,Other
955,20231023,False,False,False,NSW,Other
956,20233221,False,False,False,QLD,Other
957,20233081,False,False,False,QLD,Other
958,20231076,False,False,False,NSW,Other
959,20232045,False,False,False,VIC,Other
960,20236006,False,False,False,TAS,Other
961,20234061,False,False,False,SA,Other
962,20232201,False,False,False,VIC,Other
963,20236025,False,False,False,TAS,Other
964,20233189,False,False,False,QLD,Other
965,20233111,False,False,False,QLD,Other
966,20232097,False,False,False,VIC,Other
967,20233036,False,False,False,QLD,Other
968,20231250,False,False,False,NSW,Other
969,20233228,False,False,False,QLD,Other
970,20234084,False,False,False,SA,Other
971,20232009,False,False,False,VIC,Other
972,20231145,False,False,False,NSW,Other
973,20231056,False,True,False,NSW,Heavy Rigid Truck
974,20232115,False,True,False,VIC,Heavy Rigid Truck
975,20233012,False,False,False,QLD,Other
976,20232018,False,False,False,VIC,Other
977,20233200,False,False,False,QLD,Other
978,20233110,False,False,False,QLD,Other
979,20233154,False,False,False,QLD,Other
980,20231223,False,False,False,NSW,Other
981,20234067,False,False,False,SA,Other
982,20231182,False,False,False,NSW,Other
983,20238004,False,False,False,ACT,Other
984,20231173,False,False,False,NSW,Other
985,20233155,False,False,False,QLD,Other
986,20233161,False,False,False,QLD,Other
987,20234020,False,False,False,SA,Other
988,20231052,False,False,False,NSW,Other
989,20231296,False,False,False,NSW,Other
990,20231143,False,False,False,NSW,Other
991,20234021,False,False,False,SA,Other
992,20231302,False,False,False,NSW,Other
993,20231285,False,True,False,NSW,Heavy Rigid Truck
994,20231178,False,False,False,NSW,Other
995,20234031,False,False,False,SA,Other
996,20237013,False,False,False,NT,Other
997,20233136,False,False,False,QLD,Other
998,20233051,False,False,False,QLD,Other
999,20231229,False,False,False,NSW,Other
1000,20233176,False,True,False,QLD,Heavy Rigid Truck
1001,20234068,False,False,False,SA,Other
1002,20231044,True,False,False,NSW,Bus
1003,20231190,False,False,False,NSW,Other
1004,20236012,False,False,False,TAS,Other
1005,20233205,False,False,False,QLD,Other
1006,20233074,False,False,False,QLD,Other
1007,20233050,False,False,False,QLD,Other
1008,20231045,False,False,False,NSW,Other
1009,20231205,False,False,False,NSW,Other
1010,20234025,False,False,False,SA,Other
1011,20231119,False,False,False,NSW,Other
1012,20231272,False,False,False,NSW,Other
1013,20233139,False,False,False,QLD,Other
1014,20233043,False,False,False,QLD,Other
1015,20231256,False,False,False,NSW,Other
1016,20234018,False,False,False,SA,Other
1017,20231278,False,False,False,NSW,Other
1018,20233008,False,False,False,QLD,Other
1019,20234063,False,False,False,SA,Other
1020,20233069,False,False,False,QLD,Other
1021,20234017,False,False,False,SA,Other
1022,20231029,False,False,False,NSW,Other
1023,20231111,False,False,True,NSW,Articulated Truck
1024,20234034,False,False,False,SA,Other
1025,20231160,False,False,False,NSW,Other
1026,20233224,False,False,False,QLD,Other
1027,20231139,False,False,False,NSW,Other
1028,20231303,False,True,False,NSW,Heavy Rigid Truck
1029,20231283,False,False,True,NSW,Articulated Truck
1030,20231141,False,False,False,NSW,Other
1031,20231206,False,False,True,NSW,Articulated Truck
1032,20233017,False,False,False,QLD,Other
1033,20231175,False,False,False,NSW,Other
1034,20233073,True,False,False,QLD,Bus
1035,20233114,False,False,False,QLD,Other
1036,20231064,False,False,False,NSW,Other
1037,20233032,False,False,False,QLD,Other
1038,20233063,False,False,False,QLD,Other
1039,20231271,False,False,False,NSW,Other
1040,20234094,False,False,False,SA,Other
1041,20231152,False,True,False,NSW,Heavy Rigid Truck
1042,20231068,False,False,True,NSW,Articulated Truck
1043,20233020,False,False,False,QLD,Other
1044,20233134,False,False,False,QLD,Other
1045,20233198,False,False,False,QLD,Other
1046,20231252,False,False,False,NSW,Other
1047,20231227,False,False,False,NSW,Other
1048,20231292,False,True,False,NSW,Heavy Rigid Truck
1049,20232065,False,False,False,VIC,Other
1050,20232171,False,False,False,VIC,Other
1051,20232063,False,False,False,VIC,Other
1052,20232074,False,False,True,VIC,Articulated Truck
1053,20231288,False,False,False,NSW,Other
1054,20232170,False,False,False,VIC,Other
1055,20231133,False,False,False,NSW,Other
1056,20231249,False,False,False,NSW,Other
1057,20231171,False,False,False,NSW,Other
1058,20233196,False,False,False,QLD,Other
1059,20233245,False,False,False,QLD,Other
1060,20231025,False,False,False,NSW,Other
1061,20231244,False,False,False,NSW,Other
1062,20232118,False,False,False,VIC,Other
1063,20231128,False,False,False,NSW,Other
1064,20232048,False,False,False,VIC,Other
1065,20236004,False,False,False,TAS,Other
