user_id,crash_id,age,gender,role,age_group,deceased
563,20241273,43,Male,Pedestrian,40_to_64,True
564,20242067,20,Female,Motorcycle rider,17_to_25,True
565,20242214,64,Male,Driver,40_to_64,True
566,20243238,49,Male,Driver,40_to_64,True
567,20242011,61,Female,Pedestrian,40_to_64,True
568,20241180,29,Male,Motorcycle rider,26_to_39,True
569,20241059,59,Female,Passenger,40_to_64,True
570,20241021,90,Male,Driver,75_or_older,True
571,20242254,40,Male,Motorcycle rider,40_to_64,True
572,20243256,25,Male,Driver,17_to_25,True
573,20241245,60,Male,Driver,40_to_64,True
574,20243126,54,Male,Motorcycle rider,40_to_64,True
575,20244082,63,Female,Passenger,40_to_64,True
576,20244082,67,Male,Driver,65_to_74,True
577,20241108,87,Male,Pedestrian,75_or_older,True
578,20242137,50,Male,Motorcycle rider,40_to_64,True
579,20241005,19,Male,Motorcycle rider,17_to_25,True
580,20241051,19,Male,Driver,17_to_25,True
581,20243128,33,Male,Motorcycle rider,26_to_39,True
582,20242109,40,Female,Pedestrian,40_to_64,True
583,20241116,69,Male,Driver,65_to_74,True
584,20243226,22,Male,Motorcycle rider,17_to_25,True
585,20242092,38,Male,Motorcycle rider,26_to_39,True
586,20242125,23,Male,Motorcycle rider,17_to_25,True
587,20244077,30,Male,Motorcycle rider,26_to_39,True
588,20242049,73,Female,Pedestrian,65_to_74,True
589,20243265,42,Male,Driver,40_to_64,True
590,20243122,43,Female,Pedestrian,40_to_64,True
591,20243151,44,Male,Pedestrian,40_to_64,True
592,20241283,31,Male,Driver,26_to_39,True
593,20242262,54,Male,Motorcycle rider,40_to_64,True
594,20242100,54,Male,Motorcycle rider,40_to_64,True
595,20242211,30,Male,Motorcycle rider,26_to_39,True
596,20241168,11,Female,Passenger,0_to_16,True
597,20241168,41,Male,Passenger,40_to_64,True
598,20241162,68,Female,Driver,65_to_74,True
599,20241162,25,Male,Driver,17_to_25,True
600,20241073,29,Male,Pedestrian,26_to_39,True
601,20243097,81,Female,Passenger,75_or_older,True
602,20243097,54,Male,Driver,40_to_64,True
603,20243097,84,Male,Passenger,75_or_older,True
604,20242182,93,Male,Driver,75_or_older,True
605,20243123,84,Female,Driver,75_or_older,True
606,20242044,85,Female,Driver,75_or_older,True
607,20241120,61,Male,Driver,40_to_64,True
608,20242266,18,Male,Pedestrian,17_to_25,True
609,20241048,18,Female,Driver,17_to_25,True
610,20243023,30,Male,Passenger,26_to_39,True
611,20243137,65,Male,Driver,65_to_74,True
612,20241200,76,Female,Pedestrian,75_or_older,True
613,20242151,35,Female,Driver,26_to_39,True
614,20242151,20,Male,Driver,17_to_25,True
615,20242223,38,Female,Driver,26_to_39,True
616,20241259,75,Male,Driver,75_or_older,True
617,20241264,74,Male,Pedestrian,65_to_74,True
618,20243086,19,Male,Driver,17_to_25,True
619,20242215,89,Female,Driver,75_or_older,True
620,20246012,62,Female,Driver,40_to_64,True
621,20244068,21,Male,Motorcycle rider,17_to_25,True
622,20241296,19,Male,Motorcycle rider,17_to_25,True
623,20241006,26,Male,Motorcycle rider,26_to_39,True
624,20241006,24,Female,Motorcycle pillion passenger,17_to_25,True
625,20241258,38,Male,Pedestrian,26_to_39,True
626,20241290,21,Male,Passenger,17_to_25,True
627,20241056,30,Male,Driver,26_to_39,True
628,20241290,20,Female,Driver,17_to_25,True
629,20242014,21,Male,Driver,17_to_25,True
630,20241251,20,Male,Driver,17_to_25,True
631,20243076,32,Female,Driver,26_to_39,True
632,20243162,72,Male,Driver,65_to_74,True
633,20242027,79,Female,Driver,75_or_older,True
634,20243029,24,Female,Passenger,17_to_25,True
635,20243029,56,Male,Driver,40_to_64,True
636,20242179,84,Female,Driver,75_or_older,True
637,20244080,49,Male,Driver,40_to_64,True
638,20242241,56,Male,Motorcycle rider,40_to_64,True
639,20244047,19,Male,Driver,17_to_25,True
640,20241041,22,Male,Passenger,17_to_25,True
641,20241165,37,Male,Driver,26_to_39,True
642,20242077,65,Male,Driver,65_to_74,True
643,20242078,80,Male,Driver,75_or_older,True
644,20242017,56,Female,Driver,40_to_64,True
645,20243223,24,Male,Driver,17_to_25,True
646,20241271,4,Male,Passenger,0_to_16,True
647,20242217,53,Male,Motorcycle rider,40_to_64,True
648,20242245,45,Male,Driver,40_to_64,True
649,20241170,36,Male,Driver,26_to_39,True
650,20242199,74,Male,Driver,65_to_74,True
651,20241177,32,Female,Passenger,26_to_39,True
652,20246015,12,Male,Pedestrian,0_to_16,True
653,20242165,16,Female,Passenger,0_to_16,True
654,20241011,76,Male,Pedestrian,75_or_older,True
655,20243260,78,Male,Driver,75_or_older,True
656,20243260,76,Female,Passenger,75_or_older,True
657,20243260,74,Female,Passenger,65_to_74,True
658,20241083,96,Male,Driver,75_or_older,True
659,20241083,27,Male,Driver,26_to_39,True
660,20246006,61,Male,Driver,40_to_64,True
661,20244058,76,Male,Pedal cyclist,75_or_older,True
662,20243218,22,Female,Driver,17_to_25,True
663,20241089,70,Male,Pedal cyclist,65_to_74,True
664,20243146,41,Male,Driver,40_to_64,True
665,20241295,29,Male,Motorcycle rider,26_to_39,True
666,20243264,28,Female,Passenger,26_to_39,True
667,20241136,82,Female,Passenger,75_or_older,True
668,20241281,38,Male,Driver,26_to_39,True
669,20241136,83,Male,Driver,75_or_older,True
670,20241076,73,Female,Driver,65_to_74,True
671,20244073,94,Male,Driver,75_or_older,True
672,20242094,25,Male,Driver,17_to_25,True
673,20241058,23,Male,Driver,17_to_25,True
674,20241019,30,Male,Motorcycle rider,26_to_39,True
675,20241275,21,Male,Driver,17_to_25,True
676,20243222,69,Male,Motorcycle rider,65_to_74,True
677,20241065,32,Male,Driver,26_to_39,True
678,20243094,91,Female,Passenger,75_or_older,True
679,20243145,77,Female,Driver,75_or_older,True
680,20241305,31,Male,Pedal cyclist,26_to_39,True
681,20242146,18,Male,Motorcycle rider,17_to_25,True
682,20242146,60,Male,Driver,40_to_64,True
683,20241231,21,Male,Driver,17_to_25,True
684,20241145,19,Male,Passenger,17_to_25,True
685,20241228,34,Male,Driver,26_to_39,True
686,20243030,43,Female,Passenger,40_to_64,True
687,20243034,32,Male,Driver,26_to_39,True
688,20242058,59,Male,Pedestrian,40_to_64,True
689,20241085,30,Female,Pedestrian,26_to_39,True
690,20243091,72,Male,Motorcycle rider,65_to_74,True
691,20243184,76,Female,Driver,75_or_older,True
692,20242104,58,Male,Motorcycle rider,40_to_64,True
693,20248004,46,Male,Motorcycle rider,40_to_64,True
694,20242101,67,Female,Motorcycle rider,65_to_74,True
695,20243195,57,Male,Driver,40_to_64,True
696,20243055,66,Female,Driver,65_to_74,True
697,20241212,25,Male,Driver,17_to_25,True
698,20241241,38,Male,Motorcycle rider,26_to_39,True
699,20243071,19,Male,Motorcycle rider,17_to_25,True
700,20241171,51,Female,Driver,40_to_64,True
701,20243193,41,Female,Passenger,40_to_64,True
702,20243193,25,Male,Passenger,17_to_25,True
703,20244011,25,Male,Driver,17_to_25,True
704,20244011,77,Male,Driver,75_or_older,True
705,20244011,45,Male,Passenger,40_to_64,True
706,20242225,32,Male,Driver,26_to_39,True
707,20242160,49,Female,Driver,40_to_64,True
708,20241183,56,Male,Driver,40_to_64,True
709,20241025,41,Male,Driver,40_to_64,True
710,20241079,15,Female,Motorcycle pillion passenger,0_to_16,True
711,20241079,54,Male,Motorcycle rider,40_to_64,True
712,20246010,66,Male,Driver,65_to_74,True
713,20242235,24,Female,Passenger,17_to_25,True
714,20242113,77,Male,Driver,75_or_older,True
715,20242025,62,Male,Driver,40_to_64,True
716,20241148,78,Female,Pedestrian,75_or_older,True
717,20241262,66,Male,Pedestrian,65_to_74,True
718,20241172,43,Male,Driver,40_to_64,True
719,20242192,80,Male,Driver,75_or_older,True
720,20241014,58,Male,Driver,40_to_64,True
721,20242191,87,Male,Passenger,75_or_older,True
722,20243189,70,Female,Driver,65_to_74,True
723,20244033,26,Male,Pedestrian,26_to_39,True
724,20241206,29,Male,Driver,26_to_39,True
725,20243069,19,Male,Motorcycle rider,17_to_25,True
726,20243188,28,Male,Motorcycle rider,26_to_39,True
727,20241130,68,Male,Passenger,65_to_74,True
728,20241178,86,Male,Driver,75_or_older,True
729,20241178,75,Female,Passenger,75_or_older,True
730,20248011,15,Male,Passenger,0_to_16,True
731,20241043,67,Male,Driver,65_to_74,True
732,20244054,91,Male,Driver,75_or_older,True
733,20243032,40,Male,Motorcycle rider,40_to_64,True
734,20244015,79,Male,Driver,75_or_older,True
735,20243112,70,Female,Driver,65_to_74,True
736,20243253,71,Male,Driver,65_to_74,True
737,20246028,3,Male,Passenger,0_to_16,True
738,20242244,24,Male,Driver,17_to_25,True
739,20244006,45,Female,Pedestrian,40_to_64,True
740,20241154,56,Male,Driver,40_to_64,True
741,20241146,49,Male,Motorcycle rider,40_to_64,True
742,20242009,27,Female,Driver,26_to_39,True
743,20241217,77,Male,Driver,75_or_older,True
744,20242030,56,Male,Driver,40_to_64,True
745,20243025,83,Male,Driver,75_or_older,True
746,20242168,74,Male,Driver,65_to_74,True
747,20246021,21,Female,Passenger,17_to_25,True
748,20241238,76,Male,Driver,75_or_older,True
749,20241158,29,Female,Pedestrian,26_to_39,True
750,20243228,18,Female,Pedestrian,17_to_25,True
751,20242210,21,Female,Passenger,17_to_25,True
752,20242253,59,Male,Motorcycle rider,40_to_64,True
753,20242256,76,Male,Pedestrian,75_or_older,True
754,20241289,54,Male,Driver,40_to_64,True
755,20243045,50,Male,Driver,40_to_64,True
756,20243045,62,Male,Driver,40_to_64,True
757,20243045,53,Male,Driver,40_to_64,True
758,20242028,20,Female,Driver,17_to_25,True
759,20243054,21,Male,Pedestrian,17_to_25,True
760,20241187,21,Male,Motorcycle rider,17_to_25,True
761,20246007,59,Male,Driver,40_to_64,True
762,20241126,66,Male,Pedal cyclist,65_to_74,True
763,20244049,62,Male,Driver,40_to_64,True
764,20242021,35,Male,Motorcycle rider,26_to_39,True
765,20242045,15,Male,Pedal cyclist,0_to_16,True
766,20243101,25,Male,Motorcycle rider,17_to_25,True
767,20242206,57,Female,Passenger,40_to_64,True
768,20242117,32,Male,Driver,26_to_39,True
769,20241226,58,Male,Motorcycle rider,40_to_64,True
770,20242079,54,Male,Driver,40_to_64,True
771,20241156,30,Male,Driver,26_to_39,True
772,20243093,34,Male,Motorcycle rider,26_to_39,True
773,20243125,34,Female,Motorcycle rider,26_to_39,True
774,20243134,83,Female,Pedestrian,75_or_older,True
775,20242239,55,Female,Driver,40_to_64,True
776,20241232,17,Male,Passenger,17_to_25,True
777,20241061,28,Male,Pedestrian,26_to_39,True
778,20244056,73,Male,Motorcycle rider,65_to_74,True
779,20242039,67,Male,Driver,65_to_74,True
780,20241182,57,Male,Motorcycle rider,40_to_64,True
781,20241044,24,Female,Passenger,17_to_25,True
782,20242131,43,Male,Motorcycle rider,40_to_64,True
783,20244031,62,Male,Driver,40_to_64,True
784,20244031,54,Female,Passenger,40_to_64,True
785,20242059,32,Male,Motorcycle rider,26_to_39,True
786,20242033,20,Male,Motorcycle rider,17_to_25,True
787,20241207,35,Male,Pedestrian,26_to_39,True
788,20243033,39,Female,Driver,26_to_39,True
789,20242159,45,Male,Driver,40_to_64,True
790,20243177,29,Male,Driver,26_to_39,True
791,20243241,49,Male,Motorcycle rider,40_to_64,True
792,20243132,72,Male,Pedestrian,65_to_74,True
793,20243159,42,Male,Pedestrian,40_to_64,True
794,20242072,76,Female,Pedestrian,75_or_older,True
795,20243028,68,Male,Motorcycle rider,65_to_74,True
796,20243105,77,Male,Motorcycle rider,75_or_older,True
797,20242258,69,Female,Driver,65_to_74,True
798,20241007,84,Male,Driver,75_or_older,True
799,20241227,20,Male,Motorcycle rider,17_to_25,True
800,20243130,84,Male,Passenger,75_or_older,True
801,20242065,70,Male,Driver,65_to_74,True
802,20243259,41,Female,Motorcycle rider,40_to_64,True
803,20244052,56,Male,Driver,40_to_64,True
804,20242247,20,Male,Driver,17_to_25,True
805,20242247,20,Female,Passenger,17_to_25,True
806,20241093,17,Male,Pedestrian,17_to_25,True
807,20241276,80,Male,Pedestrian,75_or_older,True
808,20242208,21,Male,Driver,17_to_25,True
809,20241157,34,Male,Driver,26_to_39,True
810,20244065,19,Male,Driver,17_to_25,True
811,20242054,49,Male,Pedal cyclist,40_to_64,True
812,20242221,53,Male,Driver,40_to_64,True
813,20242197,33,Female,Driver,26_to_39,True
814,20241075,62,Male,Driver,40_to_64,True
815,20241279,31,Male,Pedestrian,26_to_39,True
816,20243095,73,Male,Pedestrian,65_to_74,True
817,20243272,21,Male,Driver,17_to_25,True
818,20243027,20,Male,Pedestrian,17_to_25,True
819,20248001,36,Female,Pedal cyclist,26_to_39,True
820,20242228,51,Male,Pedestrian,40_to_64,True
821,20242105,42,Male,Driver,40_to_64,True
822,20241069,64,Male,Pedestrian,40_to_64,True
823,20244074,23,Female,Passenger,17_to_25,True
824,20244074,19,Female,Passenger,17_to_25,True
825,20244008,73,Male,Driver,65_to_74,True
826,20243100,19,Male,Driver,17_to_25,True
827,20241122,42,Male,Motorcycle rider,40_to_64,True
828,20244064,87,Male,Pedestrian,75_or_older,True
829,20243138,60,Male,Motorcycle rider,40_to_64,True
830,20241141,91,Male,Driver,75_or_older,True
831,20241244,43,Male,Passenger,40_to_64,True
832,20242236,47,Female,Driver,40_to_64,True
833,20242195,62,Male,Pedestrian,40_to_64,True
834,20242010,12,Male,Pedestrian,0_to_16,True
835,20242205,82,Male,Driver,75_or_older,True
836,20244002,18,Male,Motorcycle rider,17_to_25,True
837,20242041,19,Male,Motorcycle rider,17_to_25,True
838,20242084,47,Female,Passenger,40_to_64,True
839,20243230,29,Male,Driver,26_to_39,True
840,20241114,27,Male,Motorcycle rider,26_to_39,True
841,20243068,70,Female,Passenger,65_to_74,True
842,20243099,40,Female,Driver,40_to_64,True
843,20242145,76,Male,Pedal cyclist,75_or_older,True
844,20243062,69,Male,Driver,65_to_74,True
845,20244048,20,Male,Motorcycle rider,17_to_25,True
846,20241112,31,Female,Driver,26_to_39,True
847,20243047,83,Male,Driver,75_or_older,True
848,20242198,19,Male,Driver,17_to_25,True
849,20243202,34,Female,Passenger,26_to_39,True
850,20243202,32,Male,Driver,26_to_39,True
851,20244029,30,Female,Pedal cyclist,26_to_39,True
852,20241185,42,Male,Passenger,40_to_64,True
853,20241185,36,Male,Driver,26_to_39,True
854,20241185,50,Male,Passenger,40_to_64,True
855,20241185,24,Female,Passenger,17_to_25,True
856,20242153,37,Male,Motorcycle rider,26_to_39,True
857,20243257,28,Male,Driver,26_to_39,True
858,20243149,58,Male,Pedal cyclist,40_to_64,True
859,20242202,54,Male,Motorcycle rider,40_to_64,True
860,20243245,46,Male,Motorcycle rider,40_to_64,True
861,20244004,56,Male,Motorcycle rider,40_to_64,True
862,20241123,61,Male,Motorcycle rider,40_to_64,True
863,20242222,78,Male,Motorcycle rider,75_or_older,True
864,20242248,53,Female,Motorcycle rider,40_to_64,True
865,20241213,27,Male,Driver,26_to_39,True
866,20241213,27,Female,Passenger,26_to_39,True
867,20241213,41,Male,Driver,40_to_64,True
868,20242220,19,Male,Motorcycle rider,17_to_25,True
869,20242047,27,Male,Pedestrian,26_to_39,True
870,20243270,48,Male,Driver,40_to_64,True
871,20241121,32,Male,Driver,26_to_39,True
872,20243016,63,Male,Motorcycle rider,40_to_64,True
873,20241038,66,Male,Driver,65_to_74,True
874,20243200,32,Male,Motorcycle rider,26_to_39,True
875,20243039,69,Male,Motorcycle rider,65_to_74,True
876,20242246,93,Female,Pedestrian,75_or_older,True
877,20242063,30,Male,Passenger,26_to_39,True
878,20243180,72,Male,Motorcycle rider,65_to_74,True
879,20241297,48,Male,Motorcycle rider,40_to_64,True
880,20243059,42,Male,Motorcycle rider,40_to_64,True
881,20242242,51,Male,Driver,40_to_64,True
882,20242091,27,Male,Motorcycle rider,26_to_39,True
883,20243077,28,Female,Driver,26_to_39,True
884,20244038,72,Female,Driver,65_to_74,True
885,20243136,20,Male,Motorcycle rider,17_to_25,True
886,20243211,61,Male,Motorcycle rider,40_to_64,True
887,20241270,43,Male,Driver,40_to_64,True
888,20241225,16,Female,Passenger,0_to_16,True
889,20241084,39,Female,Driver,26_to_39,True
890,20243050,37,Male,Motorcycle rider,26_to_39,True
891,20243216,31,Male,Motorcycle rider,26_to_39,True
892,20242190,55,Female,Pedestrian,40_to_64,True
893,20243115,51,Male,Driver,40_to_64,True
894,20242116,42,Female,Driver,40_to_64,True
895,20241129,29,Male,Driver,26_to_39,True
896,20244076,36,Male,Driver,26_to_39,True
897,20243141,35,Male,Motorcycle rider,26_to_39,True
898,20241095,15,Female,Passenger,0_to_16,True
899,20242082,64,Male,Driver,40_to_64,True
900,20241090,38,Male,Motorcycle rider,26_to_39,True
901,20241113,54,Male,Driver,40_to_64,True
902,20243258,3,Female,Pedestrian,0_to_16,True
903,20244053,32,Female,Driver,26_to_39,True
904,20241064,17,Male,Driver,17_to_25,True
905,20243175,21,Female,Driver,17_to_25,True
906,20243183,38,Male,Driver,26_to_39,True
907,20241049,24,Male,Motorcycle rider,17_to_25,True
908,20241242,47,Female,Driver,40_to_64,True
909,20241144,55,Male,Driver,40_to_64,True
910,20243262,58,Male,Passenger,40_to_64,True
911,20241001,56,Female,Driver,40_to_64,True
912,20242231,9,Male,Passenger,0_to_16,True
913,20241018,23,Male,Motorcycle rider,17_to_25,True
914,20241105,1,Female,Pedestrian,0_to_16,True
915,20241282,26,Male,Driver,26_to_39,True
916,20243204,79,Female,Passenger,75_or_older,True
917,20243224,32,Male,Pedestrian,26_to_39,True
918,20243179,19,Male,Motorcycle rider,17_to_25,True
919,20241192,30,Male,Pedestrian,26_to_39,True
920,20241026,46,Male,Driver,40_to_64,True
921,20241067,76,Male,Driver,75_or_older,True
922,20242001,31,Male,Driver,26_to_39,True
923,20243013,29,Male,Driver,26_to_39,True
924,20241191,50,Female,Passenger,40_to_64,True
925,20241191,71,Male,Driver,65_to_74,True
926,20242031,41,Male,Motorcycle rider,40_to_64,True
927,20241117,17,Male,Passenger,17_to_25,True
928,20241117,17,Male,Passenger,17_to_25,True
929,20246020,16,Male,Pedestrian,0_to_16,True
930,20241012,81,Female,Passenger,75_or_older,True
931,20242263,59,Male,Motorcycle rider,40_to_64,True
932,20242038,30,Male,Motorcycle rider,26_to_39,True
933,20246005,32,Male,Driver,26_to_39,True
934,20244030,21,Male,Driver,17_to_25,True
935,20242061,90,Female,Passenger,75_or_older,True
936,20244036,29,Male,Driver,26_to_39,True
937,20242134,63,Female,Pedestrian,40_to_64,True
938,20243060,51,Female,Driver,40_to_64,True
939,20242002,26,Female,Passenger,26_to_39,True
940,20242002,11,Male,Passenger,0_to_16,True
941,20243057,20,Male,Motorcycle rider,17_to_25,True
942,20243166,19,Female,Driver,17_to_25,True
943,20242203,70,Female,Driver,65_to_74,True
944,20243196,33,Male,Driver,26_to_39,True
945,20241214,23,Female,Motorcycle pillion passenger,17_to_25,True
946,20242083,41,Male,Driver,40_to_64,True
947,20241272,38,Male,Motorcycle rider,26_to_39,True
948,20241104,66,Male,Motorcycle rider,65_to_74,True
949,20243182,37,Male,Motorcycle rider,26_to_39,True
950,20242180,52,Male,Driver,40_to_64,True
951,20242126,69,Female,Pedestrian,65_to_74,True
952,20241023,22,Male,Driver,17_to_25,True
953,20241023,61,Male,Driver,40_to_64,True
954,20243065,80,Male,Pedestrian,75_or_older,True
955,20243083,52,Male,Motorcycle rider,40_to_64,True
956,20244070,83,Male,Driver,75_or_older,True
957,20243048,62,Male,Driver,40_to_64,True
958,20241280,65,Female,Driver,65_to_74,True
959,20242118,43,Male,Passenger,40_to_64,True
960,20242118,37,Male,Driver,26_to_39,True
961,20241193,54,Male,Driver,40_to_64,True
962,20242150,88,Male,Driver,75_or_older,True
963,20241239,80,Female,Driver,75_or_older,True
964,20242111,88,Male,Driver,75_or_older,True
965,20243255,29,Male,Driver,26_to_39,True
966,20241033,20,Male,Driver,17_to_25,True
967,20241288,74,Male,Driver,65_to_74,True
968,20243012,64,Male,Pedal cyclist,40_to_64,True
969,20241164,90,Female,Driver,75_or_older,True
970,20243250,87,Male,Driver,75_or_older,True
971,20242076,91,Male,Pedestrian,75_or_older,True
972,20241099,65,Male,Pedestrian,65_to_74,True
973,20243052,27,Male,Motorcycle rider,26_to_39,True
